att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,class
-0.493654,-1.646583,-1.055409,-0.473013,2.250308,1.154503,-1.411855,2.261922,1.838733,3.45405,3.131264,1.942474,4.115203,5.211971,4.481618,3.738298,2.942464,1.999506,-0.671117,-0.521715,0.409797,0
1.010673,2.244595,-0.180601,0.115521,5.866624,-1.911113,-2.763982,-0.563234,-0.213817,1.463041,1.001225,1.486043,1.08597,0.517205,3.663185,4.547699,4.800032,6.310031,1.192254,2.586384,0.584889,1
0.577732,0.526636,0.402188,1.083244,5.533503,0.181079,0.805759,-1.503586,-0.423564,1.36754,-1.417413,0.39525,0.846115,1.248697,3.612987,5.67925,4.893525,5.363478,-0.438917,3.058968,4.276187,1
3.96199,4.935796,2.102734,3.973408,2.52533,1.455797,-0.617458,0.910276,0.535299,0.694979,-0.772161,-1.083265,-0.063377,-0.719012,1.310171,-1.0703,2.624825,2.050015,2.6372,4.643189,6.113006,2
5.241735,3.96966,2.891868,0.566827,2.043875,0.02858,0.505976,0.506136,-0.362439,1.885671,-0.385854,0.501315,0.993103,0.062307,1.954976,2.610787,1.344584,1.895371,0.912975,1.690434,3.993798,0
1.453331,1.297706,-0.311695,2.031473,5.208121,-0.244736,-0.83392,-1.093173,0.024254,0.837315,-1.25106,-0.554553,2.223277,1.275451,3.094906,4.350195,4.562201,6.472172,-0.525588,3.929314,2.810812,1
0.462357,0.57501,0.850118,1.042848,0.516218,1.496815,1.33486,-1.275545,0.933272,0.801756,2.932752,4.117294,5.23928,4.01759,3.64305,3.04674,1.536204,1.850102,-0.127046,1.747836,0.551436,0
2.646536,-0.082794,0.753919,0.12637,3.524149,0.097894,0.633441,-1.245244,0.630139,0.257303,-1.325368,1.510052,0.208774,2.527542,2.08188,2.966496,3.512558,5.164903,0.085733,2.992617,3.8956,1
5.911285,5.141439,6.293201,3.668971,3.173737,-0.850832,-0.287232,0.727149,0.927138,-0.655542,0.202494,-0.851574,0.071646,1.592305,-0.87052,1.155647,-0.651431,0.417156,3.411401,3.184364,4.874897,0
2.755221,2.157656,0.704517,1.553242,6.589846,-0.365823,0.4876,1.394568,-0.837721,-0.63755,-2.366328,-0.730649,-0.441958,1.21319,2.158813,1.660527,3.061948,2.907074,-0.769702,4.571622,4.302361,2
1.966899,1.63245,-0.678551,-0.051035,2.646337,-0.870701,1.831627,0.887602,-0.116238,-0.130792,1.144855,4.976259,2.576127,4.862484,4.077224,2.202545,3.794132,3.093015,0.595332,1.204942,2.033626,1
7.344071,3.996863,4.576573,1.366268,3.983486,-0.59006,0.448015,-0.535106,-1.712602,0.743056,0.841128,-0.513539,-0.819927,-0.422366,0.408341,0.037099,3.517569,1.679356,0.521499,4.433772,4.921467,2
3.161891,0.319496,-1.259842,-0.627373,4.734233,0.646124,0.244977,0.157153,-0.632118,1.23124,0.422331,1.457121,0.466017,1.942303,3.149282,5.85712,6.477022,4.849882,-1.39909,2.693256,0.767913,1
1.25538,-1.138202,-0.250339,0.629019,3.597614,1.132299,-0.88987,-0.446491,-0.78882,-0.077193,0.309392,1.233583,2.063735,5.150508,5.148496,4.293867,5.101467,6.067923,1.182912,2.993419,2.325613,1
-1.023995,2.068289,0.528956,-1.660754,1.037358,-0.286312,-1.13113,1.104308,-0.41859,1.963475,2.425493,4.565422,3.870113,6.619414,3.453751,3.488144,4.603151,2.1427,-0.006585,-0.025647,1.104878,1
0.776861,1.678584,-0.298978,-0.864794,5.605106,-0.943662,0.741582,-0.67859,-0.254148,0.234443,1.457578,2.084482,2.7522,3.314392,5.595309,3.563111,5.648896,6.540544,-0.707273,2.10411,2.596235,1
2.812184,1.134338,1.956331,-0.182268,4.609784,-0.467301,-0.521972,1.151178,1.21612,-0.512761,-0.931766,-2.248967,0.429993,1.740435,1.866876,4.51125,5.809566,4.742336,1.027033,3.443174,3.84942,2
0.559773,0.161018,-0.723547,0.090347,3.729649,0.860584,0.324642,-0.867508,1.278763,0.485334,2.901259,3.953939,2.939548,4.679533,5.259913,4.218212,1.684627,3.139332,0.341337,0.487185,0.839259,1
2.89336,2.244605,0.282151,0.739046,5.731388,1.446365,1.23998,-0.032701,0.390269,2.6146,-0.578518,0.180918,0.073973,0.991318,2.415712,2.434186,4.321571,6.768899,0.116685,2.753704,3.718366,2
2.253124,0.170012,1.312949,0.057972,1.588841,-1.13693,-1.192653,1.383209,0.389752,2.699208,0.875633,3.122474,5.994634,6.689759,5.533642,4.797443,3.998928,1.433338,-1.276012,-0.141576,-0.087026,1
-0.071053,1.509998,0.68453,1.790709,4.310166,-1.422008,-1.228553,-1.880644,-0.757371,2.484877,3.65608,3.843636,3.735736,7.256642,3.916382,3.754007,2.338121,2.767719,0.630799,0.259277,-0.01665,1
2.797244,0.775534,2.103617,1.209902,1.053025,0.542504,-0.270936,-0.155504,-0.615203,1.513875,0.904167,0.752912,2.936261,2.000512,3.448017,2.308492,3.658385,2.783787,-0.165311,1.787459,4.441366,0
1.52855,2.438454,1.216635,0.967619,0.868559,-1.612579,0.578954,-0.468907,0.200239,1.719245,-0.186449,2.206504,3.42956,5.129537,3.099422,0.568317,1.726455,3.080195,-0.201107,-0.3684,3.88866,0
4.844242,6.074576,4.730963,4.345675,2.224043,0.721605,-0.88225,-0.826941,0.105544,0.786104,0.547801,-0.85293,-0.398216,1.715445,0.725128,1.357381,1.06205,1.686188,0.24077,3.195021,3.762858,0
2.60477,0.176873,-0.527093,-0.505869,0.082845,0.958909,1.282347,-1.239393,1.204985,0.905045,2.544341,2.874709,5.310351,4.412726,4.459514,4.474769,3.639741,3.253135,0.639216,1.915892,1.375904,1
1.607512,-0.975964,-0.531912,-0.920917,3.094536,2.403099,-0.032616,-0.895406,0.716231,-0.085898,0.993174,2.028201,2.154768,3.27641,3.96483,5.942664,5.228021,4.574098,1.067058,3.492238,2.83059,1
0.001805,-0.02801,-0.764601,1.223918,1.119124,1.787986,0.504139,-0.560458,1.051599,2.104964,2.991431,4.116786,5.600671,6.992337,5.958987,3.305576,2.322937,3.401911,1.589945,-0.269484,-0.50438,0
-0.343881,0.151572,-1.293958,-0.634998,2.275051,0.439881,-0.973641,-1.434207,1.046411,2.592489,2.309465,4.590007,3.804137,6.826236,5.211827,4.261702,4.416261,3.299973,0.586861,-0.85427,0.031506,1
4.462936,4.730572,4.80599,3.074074,5.092411,-0.585585,-0.268911,1.996136,0.742609,0.840748,0.683084,-0.275279,0.312376,0.451966,-0.62632,1.503449,2.183581,3.443844,0.421631,3.168401,3.885296,2
4.706668,4.530166,2.94919,3.538171,3.349768,2.492028,0.104719,-0.096737,-0.778692,0.236708,0.619374,-0.961538,0.171023,1.373547,0.692695,0.006538,-0.058443,2.973619,1.593691,3.877488,5.266667,0
3.751777,0.949825,1.044243,1.901525,3.158473,0.589193,-1.269638,-0.497612,1.803898,-2.041448,0.964289,1.228265,1.604506,1.538935,-0.269722,2.777173,2.24366,4.173912,-0.145454,4.465215,2.785008,2
-0.179965,-1.436847,-1.204944,1.255292,2.437527,-0.606333,-1.048737,-0.773272,1.93569,0.900156,1.726137,1.219663,4.213495,5.18583,3.287746,3.466193,4.857528,3.622629,0.233953,0.955445,1.660869,1
0.603337,0.455669,1.124435,0.354833,2.773156,1.565512,-2.062858,0.205934,1.332789,1.566102,2.192253,1.100148,3.80965,4.94986,4.263984,3.115888,4.293505,2.072356,0.517861,2.186409,1.583976,1
3.518467,2.583936,3.145763,1.729136,3.297908,1.649135,-1.689907,0.623625,-1.793243,-0.042434,0.543344,-2.582639,1.161424,0.434801,1.751512,2.302199,2.155736,4.206917,1.932461,4.621617,5.918772,2
-0.199359,1.882633,-0.384737,0.840475,1.215681,-0.269367,1.057327,1.287922,0.529133,2.045769,2.672825,3.257791,5.276895,5.142514,5.217619,3.423294,1.363412,1.319721,0.283099,-0.699378,1.304409,0
1.601802,-0.439497,-0.697226,-0.195784,0.419433,0.792158,-1.151279,0.947524,1.150284,1.772002,3.579433,3.288007,4.937649,7.374776,5.786005,4.416261,2.659141,1.889664,-1.459133,0.481804,-0.333577,1
-0.628943,1.344775,-1.50767,-2.218584,2.631689,0.545617,-0.667593,0.464253,0.983744,2.42124,2.607488,1.999967,2.432108,2.357242,5.525682,2.875695,4.397878,4.544201,-0.510165,1.627353,0.334319,1
6.218732,5.076676,4.646469,3.226537,3.357763,0.969297,0.023062,0.496492,0.240035,-0.445198,-0.43781,-1.573829,0.759759,-0.486132,1.39101,-0.494782,2.503205,1.496452,4.331596,4.94435,5.435236,2
3.598049,3.101401,1.979508,1.090186,2.031691,-0.324729,-0.471746,0.379856,-0.249979,3.25571,1.689585,3.950172,2.064273,3.048886,3.595431,2.057342,1.385963,3.068749,1.390082,0.747491,0.939778,0
5.331667,4.194871,3.017317,3.787372,1.967226,0.830901,0.817466,0.403862,0.165497,0.722545,-1.700402,-0.087688,0.927147,-1.086669,-0.742562,0.794444,1.805157,3.734684,-0.981397,3.079327,3.210825,2
-1.822283,-1.125062,-0.37373,-1.028265,0.093294,-0.769802,-0.668651,-0.649858,2.017166,1.460633,3.599197,4.415361,4.026518,5.575915,4.433418,2.988342,2.012501,2.396662,-0.585381,0.500491,0.219559,1
-1.519286,-0.763438,1.188092,-0.420891,3.801654,-3.162467,-0.060235,-0.628453,0.563048,1.619339,-0.160114,2.198779,2.275279,2.49428,4.41951,3.843843,2.922749,4.058138,-0.797588,0.256941,1.712933,1
-0.006002,0.13115,0.488502,-1.569327,3.676213,-1.798664,-2.074646,0.657236,0.663386,1.070405,1.253384,2.551024,4.493829,5.984843,4.102307,3.824694,4.698985,2.928033,-0.244465,0.470928,0.530255,1
1.615078,-1.155144,-0.46187,-0.586381,0.547768,-0.621492,0.259232,0.808461,0.149023,3.139887,2.4915,5.536037,6.006316,4.336659,5.625833,3.837329,2.528328,1.456275,0.951002,-0.97534,-0.202504,0
1.849882,2.087129,2.051736,1.669955,1.924869,-0.497908,1.510336,0.036086,-0.470921,1.145884,2.543651,3.006323,2.491148,5.130779,3.627041,3.652777,1.470017,1.336226,1.08854,0.247087,0.361596,0
5.28691,5.702584,2.171798,2.076454,4.178777,2.81983,0.378885,-0.608728,-0.843732,1.347198,-0.771341,-1.242145,1.796383,0.160474,1.944552,3.03971,1.819463,1.22326,1.090039,2.467003,3.937315,2
3.837686,3.350762,3.370131,2.924008,3.683944,0.249654,1.129182,-1.181932,-0.639788,0.96845,0.234095,1.478289,-0.36749,0.942261,1.169728,0.49489,2.871725,4.747226,-1.237997,4.538006,3.304204,2
0.17531,-0.066654,-1.120323,-1.276602,3.028419,-1.613412,0.053544,-0.307225,1.401744,1.992058,1.494273,3.671397,3.238432,6.71954,4.25634,2.830189,3.95774,2.226119,1.440443,1.221173,-0.379244,1
2.823479,3.76004,2.634912,0.552099,3.043865,-1.885923,0.950342,0.36643,0.520344,-0.715992,2.214848,-0.075447,2.507382,5.038794,3.395123,2.538577,4.32152,4.643848,1.015388,1.820179,2.213581,1
1.235537,-1.019925,0.587907,-0.364611,6.699518,-0.580307,-1.112449,0.693248,1.386519,0.928444,-0.649488,0.571995,2.536814,1.047605,3.215148,2.654618,4.846328,5.911203,-0.759239,3.166969,0.703681,1
2.128221,0.836461,2.44444,1.942037,2.635063,1.085755,0.32956,-0.517929,0.307007,1.818115,1.292527,0.936795,3.368582,1.902402,1.523892,4.622097,2.25552,3.390989,-0.100175,1.406751,1.586412,0
1.972496,2.593497,-0.771936,-1.053502,4.7739,0.629141,-1.206111,1.458189,-1.186688,-0.080327,0.080947,0.089716,1.170207,2.134639,4.828391,2.486096,4.197546,3.85971,-1.11018,4.581577,2.765839,1
3.703978,2.597301,1.7835,4.158629,4.591882,2.512332,-0.419148,0.608024,0.051098,-1.250174,0.872068,0.028712,0.827121,0.624757,-0.958152,0.583846,0.848387,0.639422,1.065728,3.724135,4.695313,2
-0.198081,-0.654165,-2.757321,-1.026789,0.641342,-0.70092,1.409596,-0.347364,0.22551,2.708429,4.437913,4.312846,4.758266,4.650021,3.551587,4.783805,3.106495,1.936115,2.974322,-0.752831,1.666925,0
3.425739,4.600971,4.00109,3.179813,2.579895,2.003685,0.128861,0.28136,0.634977,1.204248,0.515158,-0.766478,0.254227,0.663641,1.495115,-0.171455,1.870618,3.921524,0.543265,3.686907,4.425205,2
4.819609,4.218446,3.10751,2.604285,0.804744,1.631821,1.438399,-0.144152,-2.412213,0.311493,-0.519967,-2.024356,0.541172,-1.653535,0.74698,-1.297683,2.173387,1.26178,1.990435,2.776714,6.523458,2
1.08286,0.646643,-0.070322,0.294511,3.300085,1.517235,-0.29584,-0.334428,2.490946,3.359756,1.733099,2.798335,1.354568,5.667797,2.430096,3.997244,3.66892,0.883928,3.660948,3.151186,2.926016,0
3.441928,0.773041,0.12083,0.491603,5.197979,-1.796191,0.281114,0.239049,0.95595,1.098414,0.390281,0.676809,2.354415,3.362347,2.758441,1.889773,2.593976,6.483732,1.003653,5.006207,3.560692,2
4.573402,-0.40044,0.48289,-1.536281,3.794764,1.526452,0.732077,-0.039383,-0.290901,-0.248712,-0.077422,0.234321,1.15644,1.542601,3.163135,4.519985,4.709843,7.274849,-0.303432,4.751882,5.079978,2
1.44455,1.995613,-0.580145,0.947197,2.999506,-0.371353,-0.044814,-1.086427,0.976239,2.111833,1.485581,3.03947,1.159463,1.828468,3.509555,3.255461,3.5411,4.64118,-1.858664,2.769563,0.241125,1
3.431235,-0.352486,1.385618,1.873678,3.340888,-1.673908,-0.299134,1.46416,1.40022,1.59571,2.456631,1.865816,1.162627,2.241145,3.418451,2.988574,5.447201,4.671213,0.943666,2.576029,1.681175,1
4.19475,1.638149,2.256214,4.514695,2.914511,0.727363,-0.617012,1.175887,1.444829,0.910822,0.127098,3.976634,1.782933,1.848206,2.130915,1.156087,1.200804,2.66539,-0.368351,0.811162,2.598165,0
4.290348,3.92243,1.749881,3.215859,2.647275,0.811311,-0.667125,0.897889,0.768348,0.474725,3.226234,2.121685,1.268637,2.925763,2.534457,0.451468,3.059014,1.360005,2.743268,1.828324,2.14432,0
3.874446,3.44862,3.381327,0.710018,3.460922,0.614409,0.162722,-0.313048,-0.419556,-0.643615,1.23052,0.062375,-0.174942,2.856346,3.189887,-0.653366,2.596643,1.566944,1.856684,1.958078,3.873171,0
-0.565496,-0.500003,-1.453974,0.757655,-0.314184,-1.319095,-1.055745,0.754619,-0.544475,3.330488,2.824836,4.388352,4.908702,4.30662,5.460757,3.332205,4.618884,2.348263,0.957678,1.498456,-0.268321,0
3.13562,-0.17998,0.207094,-1.321482,2.697896,0.048548,-0.723892,0.241296,0.805487,1.510523,3.182989,2.542728,5.214055,4.980725,4.265425,4.569628,0.656975,1.420061,-0.143845,2.285031,0.980585,0
2.108598,0.830001,1.135418,1.242044,2.365142,-1.392103,-0.769984,0.073102,1.736078,-0.140692,0.828036,0.790298,-0.169103,2.387228,2.291325,1.531959,6.074527,6.831509,-0.445659,3.279201,5.095992,2
2.470744,-0.530841,-0.33275,-0.248073,3.572014,0.694033,-0.181516,1.327045,0.42426,1.258676,2.039915,2.438796,2.24946,4.598984,4.916391,3.441173,4.07654,4.094563,-1.004438,-0.424674,2.45926,1
5.072549,3.4911,1.176957,0.169952,4.689108,3.010298,0.456639,1.412232,1.248636,0.179235,-0.426112,0.641841,-0.024153,1.38497,1.479522,1.508749,4.179372,2.475167,0.215146,3.959682,3.56471,2
3.367145,2.719241,2.749217,1.374573,3.596816,0.060285,0.457863,-1.800367,-0.771289,-0.590465,-0.657854,-1.050703,0.021411,1.364336,1.440507,1.055849,2.548995,4.928477,0.056411,5.386262,3.080175,2
-1.423882,1.813412,0.830921,-0.112321,4.823468,-2.245025,0.895443,-0.517871,0.007814,1.373954,1.840816,2.978548,3.047631,3.606438,2.792378,1.875973,4.24901,4.81366,-1.261129,2.196551,2.493902,1
1.074712,0.50668,0.297153,0.713125,3.200972,-0.032861,-0.740727,-0.804657,2.183564,2.088488,1.72937,1.711521,4.644403,6.384016,6.148437,3.586629,4.019051,2.023793,0.48246,1.957085,1.756443,1
3.987705,3.413903,4.664596,5.386112,1.598244,1.605536,0.992601,-0.562865,-0.084066,-0.197589,-0.154965,0.739126,0.489089,0.296719,0.005685,1.147609,1.736014,4.055559,0.969209,2.533948,4.184004,0
2.28133,0.717402,2.2359,0.214925,1.04959,-0.342293,1.342345,-0.476638,-1.417359,2.213473,1.13363,5.252002,1.048399,3.624203,2.679346,2.488459,3.422316,2.591297,1.260987,2.247228,3.840103,0
3.370546,2.083016,1.857073,2.030136,5.286656,2.335482,0.607299,-0.388805,0.220129,0.559809,0.583087,0.948758,0.412856,2.832602,1.0387,3.452617,2.278753,3.869756,0.834903,6.288736,3.815274,2
6.825762,5.143775,5.543187,0.732628,3.160352,2.090366,0.511547,0.419403,1.016959,-1.951845,-0.826212,0.5432,0.554323,0.450956,0.288006,0.515524,-1.133261,3.518771,0.808685,2.866251,3.531379,2
3.0507,1.13965,3.281636,2.373003,5.310327,0.27262,0.041921,-1.79248,-1.142934,-0.591611,-0.931154,2.537749,2.934669,3.091605,1.483249,1.130945,1.907401,2.358482,2.833002,3.460784,3.782046,0
2.198046,1.749726,2.050961,2.500021,1.921971,0.462078,-0.324209,0.37904,0.27149,1.795194,3.370735,2.757127,1.561588,2.883859,1.138615,3.06047,2.596337,2.274417,-1.519195,2.311493,2.114025,0
4.631993,2.920646,2.393391,2.466929,1.681751,0.231995,-1.15964,0.079563,2.316338,1.296836,0.635243,0.025983,2.107145,1.05674,-0.247131,0.451358,0.714412,1.049105,1.735153,3.293231,3.619597,0
2.842416,3.246271,1.122542,1.059477,2.068873,0.601691,-1.021341,-1.117493,0.550981,0.465737,-1.710818,-1.262072,2.083365,2.247464,1.380545,1.718885,4.413768,2.850396,2.200381,3.762563,5.235094,2
-0.495032,0.152949,-1.00519,-0.61987,3.508252,0.738102,-0.282771,0.5646,-0.260892,1.040415,3.333504,2.734539,2.188261,5.276248,3.37545,0.927413,2.812416,3.316736,-0.333719,2.625611,-0.607116,1
5.733219,3.252008,5.776397,2.554326,2.122166,0.671641,-0.367387,1.159375,-0.170344,0.28035,1.287526,1.299448,1.232748,0.44103,-1.000857,1.23001,2.459437,1.17608,3.342651,3.065054,4.169931,2
0.042585,-1.06367,0.495047,-0.317291,0.834713,0.238113,0.443693,-0.575686,1.577631,2.078524,1.945743,2.022245,4.187572,5.22585,4.528704,2.762703,3.305337,2.692968,-0.345529,1.118584,-0.875385,1
2.740357,2.162547,1.75369,-0.265502,4.547918,0.445457,0.937553,-1.54298,1.348101,0.022176,-0.141353,-0.438325,0.286259,0.893171,1.82366,1.620576,2.87183,5.820936,0.456677,3.731547,3.074348,2
-0.83975,0.929214,2.57591,0.933361,0.418979,-0.629328,0.432496,-0.629884,0.561093,3.50231,4.311508,5.218161,4.788853,4.658567,4.975922,5.033629,3.334204,2.623079,2.096128,1.063126,1.511289,1
0.353088,0.116141,1.175774,-0.627974,4.310061,0.91601,0.037488,1.943837,-0.883474,-0.119795,1.544633,0.503151,2.893485,3.313636,5.260261,2.737496,3.447751,6.629906,1.33646,2.05458,2.17102,1
2.332652,0.818417,0.09455,-0.50939,4.256811,1.874827,0.186269,-0.997351,-1.028073,-0.435889,-0.392157,0.384656,-0.043837,2.284322,2.659721,3.05807,3.64765,6.362378,-0.983743,3.589562,2.599957,2
2.877016,2.628957,2.033142,1.550751,2.659747,0.39739,-0.820718,-1.542096,-1.494201,0.158146,-0.259557,2.185055,2.689071,2.589133,0.835337,0.494155,2.444654,2.621264,2.921582,1.514813,4.079673,0
3.454223,1.590755,1.648679,1.067345,7.07278,1.839059,0.112109,0.060171,-0.439581,0.299765,-0.508197,-0.494275,-0.368399,1.982648,1.677188,2.32301,3.568613,4.508004,1.030797,3.003223,4.09559,2
0.810335,1.036297,1.375084,-0.144068,0.85103,2.265748,-0.362013,-1.057469,1.46078,0.961947,2.393682,2.305358,4.349492,5.206701,3.888406,3.125615,2.867565,2.272088,0.032281,0.042748,-1.502747,0
5.41905,5.116574,3.273964,1.919398,1.456722,1.385405,1.23824,-0.066454,1.109474,1.843499,1.192748,-0.357481,3.163946,1.748689,1.176391,1.156067,1.131556,2.173407,1.427686,3.42701,4.883842,0
2.350771,1.489716,0.575553,1.152824,2.003617,-1.816179,-1.246437,-0.091302,0.994263,0.107384,3.309115,4.397549,4.689443,5.173878,3.045192,3.079976,4.263321,2.143741,1.009469,0.56992,1.908779,0
1.047762,0.593734,0.36292,0.888842,0.632393,-0.882805,0.563608,-0.250892,0.476964,4.008581,2.563798,1.540744,1.21956,3.985029,3.632373,4.541735,2.896744,1.458004,-1.792473,0.020563,0.054803,1
0.009134,-1.40154,-0.451522,-1.023374,2.037952,0.915158,-1.484982,-0.513938,0.042449,2.083237,2.631274,3.917124,4.30717,5.937286,5.945436,2.6911,3.326722,2.875269,-0.37031,0.703318,-1.904022,1
5.589933,3.283698,3.607578,1.418268,2.779489,1.074089,1.716199,-2.811306,0.660307,1.324028,0.712365,-0.099085,-1.311814,2.042026,2.661695,0.602067,1.030314,3.531255,-0.064332,2.174369,3.148007,0
2.958846,3.059759,3.773294,2.927765,3.59011,0.613298,-2.218686,0.060859,-1.458795,-0.624003,-0.46161,0.922868,-0.688804,-0.863977,0.240623,0.216921,2.158232,3.258091,1.548326,2.626656,4.761311,2
2.18865,-0.241855,-1.815096,-1.112059,5.474065,-0.517819,-0.387175,-0.871125,1.29492,-0.513614,0.529813,-0.703143,2.649869,4.517218,3.675498,3.328869,4.844723,4.669232,-0.850376,3.507641,1.426328,1
3.543634,-0.447678,0.766573,1.232905,5.250672,0.283892,-1.101249,-0.664169,-0.221188,0.528834,-0.563122,-0.39439,2.014276,3.142274,3.344545,4.843447,4.42254,6.367274,-1.057259,4.318157,3.686469,1
3.726019,4.34508,3.999244,2.659682,4.379105,2.228128,0.200761,0.243453,1.116472,0.828738,1.034638,0.996535,-0.17661,-0.611494,0.701933,0.47851,1.353925,1.955162,1.274072,4.486679,6.175124,2
5.423223,4.029651,2.606577,3.863161,2.856608,0.468977,-1.281859,0.263298,0.084641,0.338409,0.386114,1.490696,-0.520002,1.959476,-1.395063,2.138988,2.342613,2.73653,1.791081,0.795596,5.295569,0
2.716972,3.049837,2.885617,0.782435,1.911612,0.667009,-0.48374,-0.77269,1.702599,1.950084,1.300559,1.738063,3.791609,1.421478,1.538308,1.494351,1.710331,1.990014,3.056303,2.745697,1.981506,0
1.284615,4.534675,1.512801,2.070559,1.958006,0.602951,0.51867,-0.645317,1.779659,0.335397,0.755475,2.159717,2.739506,1.643617,2.718106,-0.375895,0.581911,1.263583,2.36904,0.525067,3.28785,0
6.984606,5.147571,3.55742,2.425592,4.083255,0.683282,-0.041879,1.749648,0.378171,0.371888,0.089893,0.949288,-1.041308,-1.171612,2.792085,-0.517497,0.127086,-0.09231,1.668691,4.582034,3.761235,2
5.739312,2.048055,4.048938,2.709548,2.746981,0.521881,0.295853,-1.593211,1.339183,1.026941,0.970332,0.849323,0.146815,0.595769,-2.046314,0.330979,0.626461,1.841709,3.281051,4.053898,3.604502,0
1.555488,2.211509,-1.017584,-2.512351,3.982361,0.194706,2.016849,-0.30373,0.328,-1.263218,0.424102,1.433369,2.160496,1.704126,3.953985,3.568715,4.372446,5.428669,-0.208487,3.925714,3.12327,1
1.385096,-1.615349,-0.535042,-0.309465,-0.132569,-0.529178,0.289289,-2.632553,1.105698,2.571131,2.970132,3.446335,4.500753,5.981203,4.053484,3.454962,2.047459,2.081535,1.141164,2.463671,0.644581,0
-0.165842,0.413434,-0.673984,1.809354,0.980866,0.596846,0.583619,0.983302,0.236314,1.130143,1.132226,2.808265,4.351647,5.49026,3.956286,4.912021,4.79009,3.445928,1.05703,0.446713,-1.891381,1
5.608439,6.040777,3.839702,2.302123,4.1689,0.516187,-0.763861,-1.322075,-1.652764,0.608218,-1.036774,-1.096104,-0.200143,-1.28035,0.656434,0.662602,-0.201025,0.497022,1.571393,3.808379,5.042384,2
6.148139,4.183276,3.27975,4.102442,1.392149,0.068681,-0.243498,-0.687282,0.90624,0.480583,-0.223455,2.323813,0.380734,-0.019072,0.50435,-1.383833,1.138922,1.429351,1.425773,4.274269,5.777008,0
1.320808,0.781463,1.849256,-0.718565,3.935379,0.144759,2.275795,-0.412849,0.510653,0.139574,0.63614,-0.248136,1.84609,1.250383,4.489332,5.54103,6.646614,4.854889,-0.697376,4.118277,3.452233,1
-0.195529,-0.753687,0.842783,-0.771856,1.214451,0.059068,1.25925,0.37086,1.509258,0.026729,4.047533,2.659344,3.759228,3.722903,3.798339,4.751425,3.134388,3.311103,2.028407,0.926671,0.019356,1
0.987789,-0.965608,-0.677431,0.191718,3.088124,0.133025,-0.756898,0.803035,0.832346,0.091958,1.9284,0.307693,3.298658,2.296047,3.879242,4.084208,4.017854,3.190364,-0.116571,2.383199,1.988675,1
1.171529,1.924958,2.325189,-0.703923,4.845044,1.667369,-0.386677,0.265761,-0.660249,1.569934,1.954639,-0.111194,2.920976,0.868177,0.991715,2.271568,3.509229,4.008111,1.978369,3.138833,4.505164,2
4.312616,2.62525,1.093929,2.104425,2.217447,-0.455485,1.276936,0.659796,1.549107,1.208967,1.601173,1.639628,3.180192,3.578596,3.522231,1.420038,1.297703,3.075931,3.306923,2.709208,1.263834,0
-1.207882,1.24484,1.859864,1.468942,0.771268,0.134305,-0.250189,-2.494723,0.946326,1.492058,1.241596,3.925647,3.173749,1.598127,5.009532,2.393652,3.281443,2.579015,1.435347,0.47666,0.461167,0
6.474487,5.423142,3.67594,2.577794,3.976071,0.335319,0.471856,0.253661,1.015871,0.992652,0.711745,0.098023,-0.047953,-0.716965,-0.639398,0.536106,1.03038,1.378971,2.771452,4.006751,7.57297,2
3.60051,4.179482,2.970056,2.30768,1.98861,0.730183,-1.076532,-1.430208,0.755761,-0.266949,0.913302,1.622178,1.928149,0.724432,0.069254,-0.252238,0.986789,0.577011,1.130592,5.846301,5.543382,0
1.50675,-0.612716,-0.379451,-0.88988,2.339698,0.287324,-0.587373,-0.302323,-0.287259,0.482333,1.315421,1.236488,1.556997,2.070772,0.918825,5.428188,3.970688,6.392235,0.289864,2.47881,0.716213,1
2.435528,-0.455203,0.270218,1.123058,2.839828,0.147109,0.769322,0.722354,2.39056,2.490628,0.416486,1.951139,1.013503,4.058436,4.143974,5.140359,5.170225,5.66729,-0.321665,3.438493,1.902761,1
2.053736,1.557859,0.896799,-0.632989,5.797776,1.504081,-0.160953,-1.230697,0.750595,0.427488,0.478027,0.589584,2.358392,1.430582,2.969947,5.01901,4.427376,6.373508,-0.205192,1.610177,4.078579,1
2.185762,0.409642,0.076167,0.525092,4.046366,-0.255405,-0.7961,-1.61852,0.668773,1.26929,1.394039,0.635326,1.505436,3.291877,4.586873,2.581244,4.548614,3.911522,-0.004243,2.628218,1.819034,1
4.581816,2.576611,4.274625,2.737297,4.150454,0.637258,0.259635,-0.784322,0.863623,-1.008105,-0.71339,0.751683,0.283016,1.472073,1.203314,1.231517,2.091135,4.977862,1.023337,2.534997,4.444675,2
1.046159,1.808521,-0.192051,0.111462,4.928811,-0.854249,2.385955,-0.7492,-1.492387,0.280687,0.985675,1.208873,0.343857,3.11944,2.836613,5.388679,4.568652,5.179318,0.182316,3.599134,1.60287,1
-0.639196,0.223025,0.044895,2.330964,-0.161222,-0.848578,-1.349371,-0.170934,-0.223542,1.564399,2.562666,3.542953,3.229001,5.972833,7.584359,3.94193,3.772011,0.635284,0.582893,-0.172098,0.965526,1
-0.592428,0.442314,1.532261,0.809796,0.146908,1.807074,0.6067,-0.065354,0.369923,1.422123,3.179274,4.690264,5.542789,6.647137,6.767813,3.991819,2.946901,2.625802,0.433684,-0.213466,0.375615,0
